,cpufreq,uncore_min,uncore_max,reducermaxSizeInFlight,shufflefilebuffer,shufflesortbypassMergeThreshold,speculationinterval,speculationmultiplier,speculationquantile,broadcastblockSize,iocompressionsnappyblockSize,kryoserializerbuffermax,kryoserializerbuffer,drivermemory,executormemory,networktimeout,localitywait,taskmaxFailures,shufflecompress,memoryfraction,shufflespillcompress,broadcastcompress,memorystorageFraction
1009,1200000,15,15,90,123,480,380,4,0.5,32,25,26,106,13,9,320,9,8,0,0.5,0,0,1.0
1010,1200000,15,15,74,63,700,950,5,0.7,8,77,54,44,10,17,280,2,8,1,0.6,1,1,0.7
1011,2466666,10,10,127,128,570,320,2,0.7999999999999999,20,54,100,60,9,9,380,8,6,0,0.5,1,0,0.7
1012,1200000,30,30,89,46,260,780,1,0.7,12,73,90,94,9,11,200,7,3,0,0.7,0,0,0.7999999999999999
1013,3100000,15,15,70,110,280,640,2,0.5,16,96,42,54,13,17,360,8,7,0,0.8999999999999999,1,1,1.0
1014,1200000,20,20,88,65,740,1000,3,1.0,52,70,128,90,10,16,420,4,3,1,0.8999999999999999,1,1,1.0
1015,1200000,20,20,40,37,420,380,1,0.6,36,25,128,62,14,10,480,10,7,0,0.8999999999999999,1,0,0.6
1016,1833333,20,20,88,26,800,900,2,0.5,30,81,84,80,8,8,300,5,6,0,0.7,1,1,1.0
1017,3100000,20,20,25,124,790,730,3,0.7,28,56,30,98,14,14,340,5,3,0,1.0,1,0,0.8999999999999999
1018,2466666,20,20,27,31,270,870,2,0.7999999999999999,46,52,88,36,12,16,60,6,6,1,0.7,1,0,0.7999999999999999
1019,3100000,20,20,93,67,930,290,4,1.0,56,46,80,126,8,15,160,5,5,0,0.7999999999999999,0,1,0.5
1020,3100000,20,20,79,86,120,790,3,0.5,18,86,112,80,10,8,280,10,5,1,0.5,1,1,1.0
1021,1833333,30,30,118,67,190,990,3,0.8999999999999999,28,30,94,100,9,14,320,9,3,1,0.6,0,1,0.7999999999999999
1022,3100000,10,10,76,93,280,970,4,1.0,64,64,92,28,11,8,40,6,6,1,0.6,1,1,0.6
1023,2466666,15,15,38,40,790,550,4,0.7999999999999999,30,126,126,78,14,15,380,3,1,0,0.8999999999999999,0,1,0.5
1024,1200000,20,20,121,75,680,620,1,0.8999999999999999,44,28,90,92,8,8,40,8,7,1,0.7999999999999999,1,1,0.6
1025,1833333,10,10,118,43,430,310,4,0.5,30,62,56,94,11,9,160,10,3,0,0.8999999999999999,0,0,0.5
1026,1833333,15,15,26,81,150,920,3,0.6,52,24,104,124,10,11,280,8,4,0,0.8999999999999999,1,1,1.0
1027,1200000,15,15,24,28,330,490,3,0.5,46,61,128,78,12,15,80,1,5,0,0.8999999999999999,1,0,0.7
1028,2466666,20,20,125,100,740,800,4,1.0,56,62,118,78,8,18,440,7,6,0,0.7999999999999999,0,1,0.6
1029,3100000,30,30,104,81,620,230,5,0.8999999999999999,32,96,68,70,13,14,480,5,1,1,0.7999999999999999,0,0,0.6
1030,1833333,10,10,31,30,200,930,1,0.7,18,60,98,110,13,15,260,3,7,1,1.0,0,1,0.6
1031,3100000,30,30,28,88,640,960,5,1.0,56,39,82,26,9,16,260,8,4,1,0.5,1,0,0.7999999999999999
1032,3100000,30,30,100,37,710,580,2,0.7999999999999999,60,51,74,76,10,10,340,8,8,0,0.6,0,1,0.7
1033,1200000,30,30,82,103,940,350,4,0.8999999999999999,12,30,120,122,13,15,220,4,8,1,0.5,1,1,0.5
1034,2466666,10,10,93,107,510,940,2,0.8999999999999999,26,102,68,112,13,12,240,6,6,1,0.7,1,0,1.0
1035,1833333,20,20,38,55,950,630,5,0.7,10,53,110,128,9,12,120,6,5,0,0.5,1,1,0.6
1036,2466666,10,10,113,109,530,430,2,0.5,42,77,34,72,12,17,340,3,2,1,0.7,0,0,0.8999999999999999
1037,1833333,10,10,119,66,620,1000,4,0.8999999999999999,46,111,48,124,14,15,20,7,8,1,0.6,0,0,0.7999999999999999
1038,2466666,20,20,89,83,670,900,4,0.5,22,80,56,104,10,12,340,8,7,0,0.5,0,1,1.0
1039,2466666,15,15,111,125,820,470,1,0.8999999999999999,16,59,122,82,11,12,500,8,8,0,0.7999999999999999,0,0,0.6
1040,3100000,20,20,27,37,890,880,5,0.8999999999999999,4,55,100,24,10,13,260,3,3,1,0.5,0,1,0.6
1041,1833333,20,20,86,120,660,800,3,0.7,60,105,100,52,14,16,120,2,8,1,1.0,0,0,0.8999999999999999
1042,3100000,20,20,105,71,980,970,3,1.0,48,119,26,78,13,13,380,1,4,1,0.7999999999999999,0,0,0.8999999999999999
1043,2466666,30,30,29,26,420,400,5,0.5,40,68,76,92,13,16,400,7,3,1,1.0,1,0,0.5
1044,2466666,20,20,55,116,100,550,2,0.6,44,90,116,66,12,17,200,7,1,0,0.8999999999999999,0,0,0.7999999999999999
1045,1200000,20,20,82,87,500,780,2,0.7999999999999999,16,47,86,106,12,17,40,9,3,1,0.6,0,0,0.8999999999999999
1046,1833333,15,15,121,126,430,320,1,1.0,62,95,36,104,11,8,460,9,8,0,0.5,1,0,0.5
1047,3100000,20,20,94,119,480,340,4,0.7,32,47,90,74,12,17,220,2,4,1,1.0,1,1,0.7
1048,1200000,20,20,38,83,990,480,3,0.6,32,82,50,52,13,10,40,8,1,0,0.8999999999999999,0,1,0.6
1049,3100000,10,10,94,123,160,780,5,0.5,8,81,30,84,11,13,260,10,1,0,0.7,0,0,0.7999999999999999
1050,3100000,20,20,126,51,200,310,5,1.0,60,44,26,30,9,15,80,5,2,1,0.5,0,1,0.6
1051,3100000,30,30,44,61,310,100,5,1.0,8,27,106,110,13,16,20,10,6,0,0.7,0,1,0.5
1052,2466666,15,15,65,45,390,130,5,1.0,24,74,120,114,9,17,140,4,2,1,0.6,0,0,0.6
1053,2466666,30,30,98,107,970,210,5,0.8999999999999999,60,66,94,78,10,16,460,8,1,0,0.5,0,0,0.7
1054,1833333,15,15,24,30,370,740,5,0.6,42,125,36,104,9,17,180,9,5,1,0.5,1,1,0.6
1055,1200000,30,30,99,25,570,870,1,1.0,50,114,114,92,9,14,240,5,1,0,0.6,0,1,0.5
1056,1200000,20,20,83,33,970,980,1,1.0,6,72,54,48,14,9,480,4,3,0,0.7999999999999999,1,1,1.0
1057,1833333,30,30,106,37,700,560,2,0.5,10,117,104,92,12,10,200,6,6,0,0.7,0,1,0.8999999999999999
1058,1200000,15,15,108,32,150,770,4,0.5,4,44,82,84,11,12,180,6,1,1,0.5,0,0,0.7999999999999999
1059,2466666,30,30,49,32,470,590,1,0.7,38,85,38,108,13,14,20,1,2,1,0.7,0,1,0.7
1060,3100000,10,10,29,93,190,390,5,0.7,42,55,40,58,11,17,480,4,2,0,0.8999999999999999,1,0,0.7999999999999999
1061,1833333,30,30,118,114,660,410,1,0.6,26,89,50,106,13,8,40,2,8,0,0.7,1,1,0.6
1062,3100000,15,15,74,32,930,720,1,0.6,50,90,96,126,8,13,480,2,7,0,0.7999999999999999,0,0,0.7
1063,1200000,10,10,49,45,820,210,1,1.0,22,101,114,110,14,12,220,1,1,0,0.7999999999999999,1,0,0.7
1064,2466666,15,15,73,95,370,830,1,0.6,44,65,72,24,13,14,400,5,8,0,0.6,0,0,0.6
1065,2466666,20,20,51,127,980,990,2,0.7,44,24,94,56,13,9,340,3,3,0,0.5,0,0,0.5
1066,3100000,20,20,108,97,460,120,3,0.6,8,115,94,36,13,8,220,10,6,1,0.8999999999999999,0,0,0.6
1067,2466666,20,20,57,76,260,120,4,0.6,10,51,26,128,14,10,80,6,1,1,0.8999999999999999,1,1,0.5
1068,1200000,30,30,95,121,240,240,4,0.7,54,79,94,126,11,8,440,7,4,1,0.6,1,1,1.0
1069,1200000,20,20,45,122,870,930,4,0.8999999999999999,18,80,68,112,11,15,380,4,8,1,0.8999999999999999,1,1,1.0
1070,2466666,10,10,76,77,980,720,3,1.0,18,83,56,54,10,11,180,1,2,1,0.7,0,0,0.8999999999999999
1071,1833333,20,20,47,42,770,980,3,0.7999999999999999,26,114,26,116,8,13,480,8,7,1,0.8999999999999999,1,1,0.6
1072,3100000,20,20,110,80,100,730,2,1.0,24,59,108,90,12,8,240,2,4,0,1.0,0,0,1.0
1073,3100000,15,15,114,41,840,540,2,0.7999999999999999,62,32,102,36,14,18,140,5,7,0,0.7999999999999999,1,0,0.5
1074,1833333,15,15,99,92,820,560,5,0.5,14,92,118,34,8,15,260,2,3,1,0.7,0,0,0.5
1075,1833333,20,20,78,87,900,550,1,0.7,24,62,36,38,13,18,500,3,3,1,1.0,0,1,1.0
1076,3100000,20,20,62,47,450,400,1,0.7999999999999999,12,121,74,50,9,15,120,2,2,0,0.7,1,0,0.6
1077,2466666,10,10,127,117,940,650,2,0.5,24,28,84,32,13,16,120,8,7,0,0.6,0,1,0.5
1078,2466666,30,30,112,80,630,110,3,1.0,58,124,102,38,11,8,120,8,6,1,0.7,1,0,0.7
1079,3100000,10,10,60,54,370,270,3,1.0,50,103,72,90,11,8,340,2,6,0,0.6,0,0,0.5
1080,1833333,20,20,25,110,670,200,2,0.5,52,80,102,56,12,11,380,1,1,0,0.7999999999999999,0,0,0.5
1081,2466666,20,20,39,91,370,340,2,0.7999999999999999,38,48,70,108,14,15,40,9,5,0,0.7,1,0,0.6
1082,2466666,15,15,103,110,760,160,4,0.7999999999999999,48,39,84,26,11,9,380,4,2,0,0.7999999999999999,0,0,0.6
1083,1833333,20,20,119,52,240,510,4,1.0,46,59,124,64,10,13,340,2,3,0,0.5,0,1,0.7
1084,3100000,10,10,91,35,920,990,2,0.6,58,94,96,82,14,11,100,8,1,0,1.0,0,1,0.8999999999999999
1085,3100000,20,20,39,54,330,940,5,1.0,56,70,66,66,9,14,360,4,1,0,0.7999999999999999,1,0,0.5
1086,1833333,10,10,110,76,840,610,2,0.6,54,115,116,68,13,16,460,7,1,1,0.6,0,1,1.0
1087,3100000,30,30,85,51,400,110,4,0.5,54,98,40,44,13,18,140,1,7,0,0.7,0,1,1.0
1088,1200000,15,15,86,120,980,490,1,0.7999999999999999,64,121,86,94,11,10,220,4,8,1,0.7,1,0,0.8999999999999999
1089,1200000,30,30,56,127,300,820,2,0.7999999999999999,20,26,96,36,8,14,340,6,8,1,0.7999999999999999,1,0,0.8999999999999999
1090,1833333,20,20,98,36,960,430,4,0.5,12,109,58,98,8,9,60,8,1,1,0.8999999999999999,0,0,1.0
1091,1200000,20,20,108,91,850,200,3,0.7,12,57,36,64,8,18,200,2,1,0,0.7999999999999999,1,1,0.5
1092,1200000,30,30,59,74,970,420,2,0.6,46,43,78,68,9,10,340,8,5,0,0.6,1,0,0.6
1093,3100000,15,15,56,123,900,450,2,0.8999999999999999,6,89,46,86,9,12,160,10,8,0,0.7,0,1,0.7
1094,1833333,15,15,44,28,430,670,4,1.0,24,46,56,102,11,9,460,1,3,0,0.8999999999999999,1,1,0.7
1095,1200000,10,10,110,108,410,320,5,0.8999999999999999,28,47,34,58,13,13,420,1,4,1,0.8999999999999999,1,1,0.7999999999999999
1096,2466666,30,30,89,25,730,860,1,0.7,62,50,120,100,8,10,360,6,6,0,0.7999999999999999,1,0,1.0
1097,2466666,30,30,99,109,100,900,5,0.7,22,80,38,112,8,10,360,2,1,0,1.0,0,1,0.6
1098,1833333,10,10,78,106,890,990,3,0.8999999999999999,56,128,34,42,9,8,260,7,2,0,0.7999999999999999,0,0,0.8999999999999999
1099,2466666,15,15,61,112,560,320,4,0.8999999999999999,60,123,92,76,8,13,200,5,2,0,0.6,1,1,1.0
1100,1833333,20,20,94,70,950,810,2,0.8999999999999999,20,27,126,120,14,17,380,7,4,1,0.8999999999999999,1,1,0.8999999999999999
1101,1833333,20,20,34,86,510,330,4,0.8999999999999999,40,81,126,58,11,14,80,10,2,1,0.5,1,1,0.7
1102,1200000,30,30,103,69,360,320,2,0.6,4,102,66,62,14,8,220,5,1,1,0.8999999999999999,0,1,0.6
1103,3100000,30,30,67,45,770,140,3,0.7999999999999999,64,125,114,54,11,17,200,9,6,1,0.5,1,1,0.6
1104,1833333,20,20,107,117,770,130,4,0.5,16,64,76,64,11,11,200,2,5,1,0.8999999999999999,0,1,0.5
1105,2466666,20,20,75,50,720,920,2,0.8999999999999999,34,117,34,102,11,10,40,1,1,1,0.8999999999999999,0,0,0.8999999999999999
1106,2466666,30,30,40,82,690,670,3,1.0,36,39,40,44,14,12,380,7,6,1,0.6,1,1,0.7
1107,2466666,30,30,70,66,950,310,1,0.7999999999999999,28,89,46,106,9,14,460,2,5,1,0.6,1,0,0.7
1108,1833333,30,30,64,25,230,370,4,1.0,8,127,46,104,10,18,360,4,3,1,0.8999999999999999,0,0,0.7999999999999999
1109,3100000,20,20,26,52,210,660,5,1.0,34,48,54,64,12,15,500,4,4,0,0.7999999999999999,1,0,0.7999999999999999
1110,1833333,30,30,39,66,160,210,5,0.7999999999999999,24,87,54,28,8,13,360,4,1,0,0.6,1,1,0.5
1111,1200000,10,10,31,48,410,450,1,0.7999999999999999,36,33,88,108,13,14,200,2,6,0,0.8999999999999999,1,1,0.6
1112,1833333,20,20,27,46,920,740,5,0.6,64,56,116,118,12,12,180,4,3,1,0.7,1,0,0.8999999999999999
1113,3100000,15,15,56,94,970,190,1,0.8999999999999999,30,111,86,82,12,16,300,1,7,0,1.0,0,0,0.7999999999999999
1114,2466666,30,30,58,115,380,460,5,0.6,36,99,36,124,12,9,380,2,4,0,0.6,1,1,0.6
1115,1833333,10,10,101,90,430,670,2,0.6,28,27,40,38,9,17,460,7,4,0,0.5,0,0,0.5
1116,2466666,15,15,100,126,830,300,1,0.7999999999999999,62,86,90,126,11,10,100,3,3,1,0.8999999999999999,0,1,1.0
1117,1200000,15,15,98,101,890,100,3,0.8999999999999999,12,101,48,90,8,17,380,2,2,1,1.0,0,0,0.7999999999999999
1118,3100000,15,15,35,77,200,900,3,0.5,32,127,94,72,10,11,20,8,6,1,0.7999999999999999,0,0,0.6
1119,3100000,10,10,73,120,250,600,2,0.7,32,42,120,24,8,9,300,10,1,1,1.0,1,0,0.5
1120,1833333,10,10,99,69,900,870,1,0.7,22,71,28,104,12,14,280,3,7,0,0.6,1,0,0.8999999999999999
1121,3100000,30,30,116,102,900,370,3,0.6,30,103,112,104,13,11,400,1,1,1,0.5,1,1,0.8999999999999999
1122,1200000,30,30,72,60,910,460,3,0.7,16,40,94,42,9,12,200,3,7,0,0.7,1,0,0.8999999999999999
1123,1833333,20,20,74,93,320,570,3,0.5,4,124,28,52,9,17,460,7,8,1,1.0,1,1,0.7
1124,3100000,30,30,74,94,560,330,2,0.8999999999999999,18,125,26,72,11,17,500,3,6,0,0.8999999999999999,1,0,0.8999999999999999
1125,1200000,10,10,30,111,910,320,1,1.0,52,61,50,72,10,18,40,10,3,0,0.6,0,1,0.7999999999999999
1126,1200000,15,15,100,124,410,320,5,0.7,28,59,70,60,10,13,320,7,3,0,0.7,1,0,0.5
1127,2466666,30,30,63,88,390,130,1,1.0,58,102,74,88,10,18,60,4,8,1,0.7999999999999999,1,0,0.5
1128,1833333,30,30,56,39,240,800,3,1.0,38,58,36,42,10,16,280,1,8,0,0.8999999999999999,0,1,0.5
1129,3100000,30,30,101,67,710,340,1,0.5,28,107,124,38,12,17,500,9,1,0,0.6,0,0,0.6
1130,2466666,30,30,33,63,330,440,4,0.7,20,114,62,102,9,16,240,6,8,0,1.0,1,1,0.7
1131,1833333,15,15,60,74,700,800,4,0.7,4,50,128,82,8,8,440,2,2,1,0.8999999999999999,0,1,0.6
1132,2466666,30,30,70,109,590,450,2,0.7999999999999999,30,82,86,46,8,16,400,7,4,1,0.5,1,0,1.0
1133,1200000,20,20,45,49,520,830,1,0.7,10,115,126,66,8,16,320,4,8,1,0.8999999999999999,1,1,0.7999999999999999
1134,1833333,15,15,75,105,520,860,5,0.6,24,100,70,114,9,11,220,3,7,0,0.7,0,1,0.5
1135,3100000,30,30,52,73,380,120,5,0.6,62,84,52,106,12,17,160,3,2,1,1.0,1,0,1.0
1136,3100000,20,20,25,81,780,530,2,0.7,20,79,54,66,14,17,20,8,5,0,0.6,1,0,0.5
1137,2466666,10,10,76,116,570,320,2,0.7,54,103,58,88,13,9,200,1,7,0,0.8999999999999999,1,1,0.7999999999999999
1138,1833333,15,15,76,37,870,220,3,0.8999999999999999,50,105,44,30,9,13,220,4,1,0,0.7999999999999999,0,0,0.7999999999999999
1139,1833333,30,30,113,78,690,610,5,1.0,60,66,40,96,9,14,440,5,1,1,0.6,0,0,0.8999999999999999
1140,3100000,15,15,59,100,600,650,3,0.5,30,103,50,24,8,10,80,8,4,0,0.7999999999999999,1,0,0.5
1141,2466666,15,15,68,37,560,240,3,0.7999999999999999,44,77,46,62,14,16,340,7,6,0,0.8999999999999999,0,1,0.6
1142,2466666,30,30,87,64,650,380,2,0.7999999999999999,38,47,48,84,8,11,400,4,3,0,0.7,0,0,0.6
1143,1200000,10,10,66,66,160,460,1,1.0,58,63,94,28,8,13,360,7,5,1,0.7999999999999999,0,0,0.5
1144,3100000,15,15,67,80,500,940,2,0.8999999999999999,22,50,74,52,14,15,340,9,2,0,1.0,0,1,0.7
1145,2466666,10,10,40,62,210,360,5,0.8999999999999999,64,117,124,76,10,12,440,7,4,0,0.6,0,0,0.7
1146,1833333,20,20,88,72,570,160,1,0.8999999999999999,36,60,78,78,13,16,120,9,7,0,0.5,0,1,0.7999999999999999
1147,2466666,10,10,84,53,390,190,5,0.5,62,85,126,96,13,10,500,2,8,1,0.7,1,1,0.7999999999999999
1148,1200000,15,15,115,109,950,120,2,0.7,48,98,70,102,14,9,500,5,3,1,0.7,0,0,1.0
1149,1833333,15,15,62,39,630,880,4,0.7,20,85,108,32,11,18,380,7,1,1,0.6,1,0,0.5
1150,1833333,10,10,26,74,800,840,4,0.8999999999999999,26,45,106,126,14,18,340,8,5,1,0.6,1,0,0.5
1151,1200000,10,10,118,111,960,250,1,0.8999999999999999,12,118,88,50,9,10,400,8,2,0,0.8999999999999999,0,1,0.8999999999999999
1152,2466666,15,15,45,50,450,480,5,1.0,46,65,98,26,10,10,20,8,6,1,0.7,1,1,0.5
1153,1200000,10,10,103,53,860,800,1,0.8999999999999999,12,118,86,32,13,17,320,4,6,0,0.7,0,1,0.6
1154,3100000,15,15,105,110,100,140,3,0.5,12,37,80,66,9,18,440,5,4,0,0.6,1,0,0.7999999999999999
1155,2466666,30,30,89,115,760,320,4,0.7999999999999999,12,94,38,94,12,15,180,6,3,0,0.8999999999999999,1,1,0.7999999999999999
1156,2466666,30,30,38,41,910,330,3,0.6,4,112,24,74,11,13,480,2,5,1,1.0,0,1,0.7999999999999999
1157,3100000,30,30,123,127,130,710,4,0.7999999999999999,26,117,30,44,14,12,460,2,5,1,0.8999999999999999,0,0,0.6
1158,1200000,30,30,28,100,900,780,1,0.5,40,104,88,68,9,17,360,8,5,0,0.8999999999999999,0,1,0.6
1159,1833333,20,20,35,25,900,710,2,0.7999999999999999,50,69,110,54,8,18,80,9,4,0,0.7999999999999999,1,0,0.6
1160,1200000,10,10,87,41,450,100,3,0.7999999999999999,62,58,96,80,11,11,280,8,8,1,0.8999999999999999,1,1,0.5
1161,3100000,20,20,125,35,110,490,3,0.5,26,57,58,44,11,11,40,2,5,1,1.0,1,1,0.8999999999999999
1162,2466666,20,20,95,57,190,340,4,0.7,18,127,48,82,10,8,320,8,4,1,0.7,1,1,0.8999999999999999
1163,2466666,20,20,89,118,790,560,3,0.7999999999999999,20,26,58,24,8,15,200,1,4,1,0.7,0,0,0.5
1164,3100000,20,20,39,78,670,500,4,0.7999999999999999,58,46,94,84,10,17,200,7,7,1,0.6,1,1,0.7999999999999999
1165,2466666,20,20,31,93,750,910,5,0.7,54,108,52,70,14,11,180,3,5,1,0.8999999999999999,0,1,0.5
1166,1200000,20,20,87,70,800,190,5,0.5,42,102,70,64,9,9,200,6,1,1,0.8999999999999999,1,0,0.6
1167,2466666,15,15,38,101,530,470,5,0.7,8,42,26,100,8,8,120,3,3,0,0.6,1,0,0.8999999999999999
1168,1200000,10,10,109,58,310,190,3,0.5,20,96,76,122,11,8,100,8,7,1,0.7,1,0,0.7999999999999999
1169,3100000,10,10,87,127,680,710,2,1.0,50,47,62,30,11,18,260,3,4,0,1.0,0,1,0.7
1170,1200000,20,20,58,53,820,850,5,0.6,18,43,78,54,8,18,140,6,1,0,0.8999999999999999,0,1,1.0
1171,1833333,15,15,62,64,400,1000,3,0.7,24,42,50,88,8,11,360,9,4,0,0.6,1,1,0.5
1172,1200000,30,30,39,96,960,610,1,0.8999999999999999,54,116,50,28,13,8,420,2,5,0,1.0,1,1,1.0
1173,1200000,30,30,83,39,810,500,1,0.6,20,45,58,54,13,14,180,5,2,0,0.6,0,1,0.6
1174,3100000,30,30,98,34,810,390,5,0.6,40,113,46,24,8,12,20,1,1,0,0.7999999999999999,1,0,1.0
1175,2466666,10,10,24,79,110,550,5,0.7,20,83,94,100,13,18,460,2,3,0,0.8999999999999999,0,1,0.5
1176,3100000,30,30,35,127,850,830,4,0.5,64,94,82,52,9,11,480,7,5,0,0.5,0,0,0.8999999999999999
1177,1200000,10,10,115,78,180,870,4,0.5,8,29,88,84,13,8,380,10,4,1,0.7,0,1,0.7999999999999999
1178,2466666,10,10,61,67,390,930,3,1.0,58,116,110,44,8,15,500,4,5,0,1.0,0,0,0.7
1179,3100000,30,30,87,82,550,900,2,1.0,10,90,86,80,8,13,80,8,8,0,1.0,0,1,0.8999999999999999
1180,1833333,30,30,59,29,910,750,3,0.5,36,77,76,104,9,11,140,1,1,0,1.0,1,0,0.6
1181,1200000,20,20,74,116,360,530,1,0.5,38,39,68,72,9,12,240,5,1,1,0.7999999999999999,1,0,0.7999999999999999
1182,1833333,20,20,71,80,720,340,5,0.5,32,114,104,38,10,18,240,2,4,0,1.0,1,0,0.5
1183,2466666,20,20,35,77,220,190,5,0.6,14,58,24,48,14,10,320,4,8,0,0.8999999999999999,1,0,0.7999999999999999
1184,1833333,15,15,39,83,520,740,5,0.6,10,95,124,76,12,11,80,7,6,0,0.7,0,0,0.5
1185,3100000,30,30,122,52,130,480,5,0.7999999999999999,48,76,72,106,14,14,480,10,3,1,0.6,0,0,0.6
1186,1200000,30,30,99,117,320,940,2,0.7999999999999999,20,59,62,92,13,15,240,5,2,0,0.7999999999999999,0,0,0.7
1187,3100000,30,30,58,44,950,390,1,1.0,50,30,56,54,13,10,20,7,4,0,0.8999999999999999,0,1,0.5
1188,1833333,30,30,43,118,520,530,5,0.7,20,76,100,58,9,16,120,2,8,0,0.6,0,1,0.5
1189,1200000,15,15,113,45,640,450,1,0.7999999999999999,10,55,54,122,10,18,40,6,3,0,0.7999999999999999,0,0,0.7999999999999999
1190,1833333,20,20,121,87,560,550,3,0.6,62,69,48,42,11,9,460,1,4,1,1.0,0,1,0.7
1191,3100000,15,15,31,70,400,300,5,0.5,36,62,72,24,10,16,60,8,4,0,1.0,0,1,0.5
1192,1200000,15,15,69,30,780,620,3,0.8999999999999999,22,49,88,92,14,15,100,3,7,1,0.8999999999999999,0,0,0.6
1193,2466666,10,10,102,119,860,840,2,0.7999999999999999,16,62,128,104,12,8,320,6,3,1,0.7,0,0,0.7
1194,2466666,20,20,109,72,640,350,5,1.0,58,116,78,42,9,11,160,4,1,0,0.6,1,1,0.7999999999999999
1195,2466666,15,15,59,48,200,380,4,0.8999999999999999,28,37,118,88,13,10,400,10,5,0,0.6,1,0,0.6
1196,1833333,20,20,52,108,630,270,3,0.7,28,108,52,74,11,9,420,8,7,1,0.6,0,0,0.6
1197,1833333,20,20,50,56,350,760,2,0.7999999999999999,50,44,118,66,14,15,100,9,5,1,1.0,1,0,0.6
1198,1200000,20,20,97,51,400,820,4,1.0,8,64,38,114,11,10,140,2,6,0,1.0,1,1,0.5
1199,1833333,15,15,79,98,800,480,4,1.0,48,32,28,120,11,9,440,6,8,0,0.8999999999999999,0,1,0.7999999999999999
1200,3100000,10,10,66,62,950,580,1,0.6,12,83,60,126,13,10,280,10,6,1,1.0,0,1,0.5
1201,1833333,10,10,59,108,880,530,1,1.0,64,36,60,104,12,10,400,7,5,0,0.8999999999999999,0,0,0.7999999999999999
1202,1200000,20,20,63,119,710,520,1,0.7,18,63,56,128,11,8,440,3,4,1,0.7999999999999999,0,1,0.8999999999999999
1203,2466666,30,30,69,62,110,230,4,0.5,18,44,90,80,10,10,260,7,2,1,0.6,1,1,0.7
1204,1200000,15,15,94,79,290,380,1,0.5,14,31,112,28,13,11,420,3,4,1,0.7999999999999999,0,1,0.7999999999999999
1205,2466666,10,10,33,35,930,590,2,0.7,16,66,106,122,12,15,300,10,7,0,1.0,0,0,0.7999999999999999
1206,1200000,10,10,69,80,280,190,1,0.7999999999999999,14,80,52,124,14,11,440,4,8,1,0.7,1,0,0.5
1207,2466666,10,10,88,95,410,640,2,0.5,44,67,116,78,12,18,220,6,4,1,0.5,0,1,0.6
1208,2466666,15,15,46,59,340,220,4,0.5,60,120,116,106,8,8,460,8,8,0,0.8999999999999999,0,0,1.0
1209,3100000,30,30,95,72,170,670,5,0.6,10,25,48,110,8,13,80,7,3,0,0.6,1,0,0.6
1210,1200000,10,10,123,68,490,890,5,0.7,4,60,112,102,9,8,20,4,7,0,0.7999999999999999,0,1,0.5
1211,1200000,30,30,66,71,320,580,3,0.5,4,70,36,128,9,11,260,10,5,1,1.0,1,0,0.7
1212,3100000,15,15,61,105,330,610,5,1.0,10,98,58,38,12,15,20,5,6,1,0.7999999999999999,0,0,1.0
1213,3100000,20,20,106,65,870,980,2,0.5,50,49,26,98,14,8,240,5,8,1,1.0,1,1,0.5
1214,1833333,15,15,86,43,180,240,3,0.7,62,89,46,66,9,11,240,4,2,0,0.7,1,1,0.5
1215,3100000,30,30,99,63,810,210,2,0.7999999999999999,40,123,40,24,11,15,100,8,5,1,1.0,0,1,0.8999999999999999
1216,2466666,15,15,126,34,700,370,3,0.8999999999999999,56,55,46,54,14,11,400,10,4,0,0.7999999999999999,1,1,0.7999999999999999
1217,2466666,15,15,75,26,990,600,2,0.8999999999999999,8,53,114,98,11,12,260,9,7,1,0.5,1,0,0.7999999999999999
1218,1833333,10,10,63,125,280,220,2,0.8999999999999999,44,122,46,84,8,17,20,7,4,0,0.5,1,1,0.5
1219,1200000,10,10,42,117,120,140,1,0.8999999999999999,6,30,78,94,13,11,380,1,3,1,0.8999999999999999,1,0,0.7
1220,1833333,20,20,94,25,470,160,4,0.7999999999999999,62,30,30,122,8,13,280,5,6,1,0.6,1,0,0.7999999999999999
1221,3100000,15,15,45,127,640,710,3,0.6,64,77,70,50,10,16,460,7,2,1,0.8999999999999999,0,0,0.7
1222,1833333,20,20,98,54,430,250,1,0.5,48,121,62,42,9,10,100,9,2,0,0.7,0,0,1.0
1223,1200000,20,20,65,58,530,770,2,0.6,28,60,68,108,9,15,420,9,3,1,0.5,1,0,0.7999999999999999
1224,1833333,10,10,40,49,210,580,4,1.0,8,28,34,60,12,16,340,3,4,0,0.8999999999999999,0,1,1.0
1225,1833333,15,15,109,54,490,480,5,0.7999999999999999,32,123,42,76,13,15,320,2,1,0,0.8999999999999999,1,0,1.0
1226,1833333,10,10,102,62,670,850,4,1.0,60,66,80,52,11,13,300,3,3,0,1.0,1,1,1.0
1227,2466666,30,30,46,75,330,450,4,0.6,50,120,92,90,8,18,60,6,7,1,0.7999999999999999,0,1,1.0
1228,1200000,10,10,50,25,750,240,2,0.7999999999999999,24,64,126,26,8,10,380,4,3,0,0.6,1,1,0.7999999999999999
1229,2466666,10,10,34,107,750,530,1,0.8999999999999999,58,36,110,58,9,14,420,3,7,0,0.8999999999999999,1,0,0.6
1230,1833333,10,10,71,103,210,130,4,1.0,18,40,24,44,14,8,80,8,3,1,0.7999999999999999,0,1,1.0
